DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Electricity,Thousand tonnes of oil equivalent,Kosovo,2016,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Electricity,Thousand tonnes of oil equivalent,Kosovo,2017,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Electricity,Thousand tonnes of oil equivalent,Kosovo,2018,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Electricity,Thousand tonnes of oil equivalent,Kosovo,2019,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Electricity,Thousand tonnes of oil equivalent,Kosovo,2020,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Electricity,Thousand tonnes of oil equivalent,Kosovo,2021,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Electricity,Thousand tonnes of oil equivalent,Kosovo,2022,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Albania,2014,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Albania,2015,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Albania,2016,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Albania,2017,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Albania,2018,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Albania,2019,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Albania,2020,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Albania,2021,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Albania,2022,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Austria,2014,234.401,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Austria,2015,269.755,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Austria,2016,259.278,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Austria,2017,290.605,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Austria,2018,269.921,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Austria,2019,251.076,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Austria,2020,222.161,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Austria,2021,179.285,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Austria,2022,82.984,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Austria,2023,26.123,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2014,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2015,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2016,0.086,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2017,1.094,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2018,2.042,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2019,2.300,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2020,2.537,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2021,5.159,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,5.568,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Belgium,2014,25.674,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Belgium,2015,34.539,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Belgium,2016,37.856,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Belgium,2017,35.977,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Belgium,2018,44.011,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Belgium,2019,56.859,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Belgium,2020,69.830,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Belgium,2021,101.591,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Belgium,2022,86.946,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Belgium,2023,87.902,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2014,246.543,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2015,224.444,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2016,217.712,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2017,245.976,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2018,215.783,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2019,141.485,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2020,121.488,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2021,147.438,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2022,147.524,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2023,150.087,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2014,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2015,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2016,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2017,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2018,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2019,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2020,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2021,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2022,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2023,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Czechia,2014,60.684,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Czechia,2015,66.380,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Czechia,2016,54.514,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Czechia,2017,69.948,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Czechia,2018,74.764,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Czechia,2019,97.055,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Czechia,2020,115.386,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Czechia,2021,101.865,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Czechia,2022,85.376,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Czechia,2023,77.742,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Germany,2014,448.730,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Germany,2015,426.569,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Germany,2016,445.784,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Germany,2017,456.981,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Germany,2018,613.104,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Germany,2019,783.260,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Germany,2020,473.002,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Germany,2021,556.351,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Germany,2022,849.855,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Germany,2023,734.556,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Denmark,2014,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Denmark,2015,37.650,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Denmark,2016,39.068,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Denmark,2017,42.545,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Denmark,2018,9.514,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Denmark,2019,10.607,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Denmark,2020,11.034,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Denmark,2021,13.074,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Denmark,2022,14.631,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Denmark,2023,15.176,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Estonia,2014,1.569,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Estonia,2015,2.773,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Estonia,2016,4.127,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Estonia,2017,4.552,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Estonia,2018,8.585,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Estonia,2019,11.748,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Estonia,2020,19.361,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Estonia,2021,23.133,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Estonia,2022,16.527,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Estonia,2023,18.951,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Greece,2014,13.758,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Greece,2015,15.112,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Greece,2016,18.960,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Greece,2017,12.790,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Greece,2018,15.191,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Greece,2019,17.891,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Greece,2020,18.126,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Greece,2021,21.036,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Greece,2022,27.191,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Greece,2023,29.803,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Spain,2014,139.512,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Spain,2015,133.234,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Spain,2016,157.761,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Spain,2017,181.795,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Spain,2018,185.082,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Spain,2019,213.005,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Spain,2020,210.167,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Spain,2021,282.287,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Spain,2022,348.796,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Spain,2023,360.232,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Finland,2014,9.652,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Finland,2015,6.728,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Finland,2016,8.491,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Finland,2017,8.343,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Finland,2018,12.061,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Finland,2019,17.758,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Finland,2020,18.510,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Finland,2021,22.876,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Finland,2022,23.178,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Finland,2023,25.289,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,France,2014,114.247,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,France,2015,117.279,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,France,2016,122.149,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,France,2017,146.336,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,France,2018,171.104,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,France,2019,162.869,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,France,2020,193.252,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,France,2021,272.115,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,France,2022,318.857,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,France,2023,360.125,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Georgia,2014,377.907,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Georgia,2015,381.744,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Georgia,2016,307.509,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Georgia,2017,292.687,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Georgia,2018,297.330,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Georgia,2019,287.942,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Georgia,2020,261.897,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Georgia,2021,321.288,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Georgia,2022,439.697,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Croatia,2014,3.224,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Croatia,2015,3.310,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Croatia,2016,3.656,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Croatia,2017,4.227,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Croatia,2018,4.220,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Croatia,2019,3.971,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Croatia,2020,3.073,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Croatia,2021,4.013,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Croatia,2022,3.625,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Croatia,2023,2.916,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Hungary,2014,39.768,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Hungary,2015,32.911,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Hungary,2016,48.001,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Hungary,2017,66.036,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Natural gas,Thousand tonnes of oil equivalent,Hungary,2018,78.289,
